Super Mario 64,9.4,22.31	
Super Mario Advance,8.0,5.49	
Super Mario Bros. 2,8.5,7.46	
Super Mario Bros. 3,9.5,22.48	
Super Mario Bros.,9.0,45.31	
Super Mario Bros.: The Lost Levels,8.5,2.65	
Super Mario Galaxy 2,10.0,7.69	
Super Mario Galaxy,9.7,11.52	
Super Mario Kart,9.0,8.76	
Super Mario Land,7.5,18.14	
Super Mario Maker,9.0,3.18	
Super Mario RPG: Legend of the Seven Stars,9.5,2.14	
Super Mario Strikers,7.6,1.61	
Super Mario Sunshine,9.4,6.31	
Super Mario World,8.5,26.07	
Super Metroid,9.5,1.42	
Super Monkey Ball 2,8.1,1.52	
Super Monkey Ball 3D,7.5,0.49	
Super Monkey Ball Adventure,4.8,0.26	
Super Monkey Ball Deluxe,8.15,0.39	
Super Monkey Ball Jr.,9.0,0.72	
Super Monkey Ball,6.6,1.46	
Super Monkey Ball: Banana Blitz,8.4,2.27	
Super Monkey Ball: Step & Roll,7.8,0.4	
Super Paper Mario,8.9,3.76	
Super PickUps,4.5,0.03	
Super Princess Peach,7.8,1.07	
Super Puzzle Fighter II Turbo,9.0,0.14	
Super R-Type,6.5,0.23	
Super Robot Taisen OG Saga: Endless Frontier,8.0,0.08	
Super Robot Taisen: Original Generation,6.5,0.01	
Super Scribblenauts,9.0,1.5	
Super Smash Bros. Brawl,9.5,13.04	
Super Smash Bros. Melee,9.6,7.07	
Super Smash Bros.,8.25,5.55	
Super Swing Golf,7.3,0.23	
Super Trucks Racing,6.4,0.71	
Superbike 2000,6.0,0.27	
Supercar Street Challenge,5.3,1.12	
Supercross 2000,6.15,0.29	
Superman Returns,5.9,0.35	
Superman: Countdown to Apokolips,4.5,0.04	
Superman: Shadow of Apokolips,6.75,0.5	
Superman: The Man of Steel,4.7,0.13	
Supremacy MMA,5.0,0.3	
Supreme Commander 2,8.35,0.54	
Supreme Commander,6.75,0.14	
Supreme Commander: Forged Alliance,8.6,0.04	
Surf Riders,6.5,0.13	
Surf's Up,6.425,1.0	
Surfing H3O,4.0,0.25	
Survivor,5.0,0.01	
Suzuki Super-Bikes II: Riding Challenge,4.9,0.05	
Swing Away Golf,7.3,0.52	
Swingerz Golf,6.9,0.08	
Sword Art Online: Hollow Fragment,5.5,0.42	
Sword Art Online: Lost Song,6.0,0.79	
Sword of Mana,7.0,0.74	
Syberia II,8.46666666667,0.05	
Syberia,5.86666666667,0.27	
Sydney 2000,5.8,0.27	
Syndicate Wars,5.0,0.04	
Syndicate,7.5,0.39	
Syphon Filter 2,8.9,2.15	
Syphon Filter 3,7.5,0.52	
Syphon Filter,8.0,2.88	
Syphon Filter: Dark Mirror,8.65,0.57	
Syphon Filter: Logan's Shadow,9.5,0.52	
Syphon Filter: The Omega Strain,7.6,0.76	
T'ai Fu: Wrath of the Tiger,7.5,0.15	
TMNT,6.125,1.12	
TOCA Race Driver 2,8.2,0.04	
TOCA Race Driver 3,8.7,0.13	
TV Show King Party,5.8,0.67	
Tactics Ogre: Let Us Cling Together,8.5,1.24	
Tactics Ogre: The Knight of Lodis,8.5,0.5	
Taiko Drum Master,7.7,0.2	
Tail Concerto,7.2,0.03	
Tail of the Sun,7.0,0.02	
Taito Legends 2,7.45,0.02	
Taito Legends,7.8,0.16	
Tak 2: The Staff of Dreams,7.675,1.54	
Tak and the Guardians of Gross,6.6,0.44	
Tak and the Power of Juju,7.03333333333,2.1	
Tak: Mojo Mistake,7.3,0.17	
Tak: The Great Juju Challenge,7.55,0.48	
Tales of Destiny II,8.5,0.81	
Tales of Destiny,7.5,1.56	
Tales of Legendia,7.7,0.49	
Tales of Phantasia,7.5,1.27	
Tales of Symphonia,8.5,1.64	
Tales of Symphonia: Dawn of the New World,6.7,0.54	
Tales of Vesperia,8.2,1.2	
Tales of Xillia 2,8.0,0.87	
Tales of Xillia,8.0,1.24	
Tales of Zestiria,7.8,0.97	
Tales of the Abyss,7.65,1.39	
Tales of the World: Radiant Mythology,7.5,0.43	
Tamagotchi Connection: Corner Shop 3,5.7,0.38	
Tamagotchi Connection: Corner Shop,6.0,1.26	
Tamagotchi,5.1,1.45	
Tank Beat,4.0,0.03	
Tank! Tank! Tank!,5.8,0.07	
Tao Feng: Fist of the Lotus,8.7,0.27	
Target: Terror,3.5,0.07	
Tearaway Unfolded,7.6,0.25	
Tearaway,9.3,0.75	
Technic Beat,7.5,0.02	
Tecmo Bowl: Kickoff,7.7,0.12	
Tecmo Classic Arcade,4.8,0.06	
Teen Titans,5.83333333333,0.58	
Teenage Mutant Ninja Turtles 2: Battle Nexus,6.0,1.08	
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,5.625,0.42	
Teenage Mutant Ninja Turtles: Danger of the Ooze,5.0,0.62	
Teenage Mutant Ninja Turtles: Mutants in Manhattan,4.9,0.18	
Teenage Mutant Ninja Turtles: Smash-Up,7.0,0.57	
Tekken 2,7.6,5.74	
Tekken 3,9.3,7.16	
Tekken 3D: Prime Edition,7.5,0.2	
Tekken 4,9.0,3.44	
Tekken 5,9.3,3.87	
Tekken 6,8.7,4.41	
Tekken Advance,8.5,0.45	
Tekken Tag Tournament 2,7.5,1.42	
Tekken Tag Tournament,8.7,4.05	
Tekken,7.5,3.24	
Ten Pin Alley 2,3.0,0.03	
Tenchu 2: Birth of the Stealth Assassins,9.1,0.58	
Tenchu Z,5.2,0.34	
Tenchu: Dark Secret,3.5,0.05	
Tenchu: Fatal Shadows,6.5,0.19	
Tenchu: Shadow Assassins,7.5,0.34	
Tenchu: Stealth Assassins,9.0,1.99	
Tenchu: Wrath of Heaven,8.5,1.14	
Tennis,6.5,4.16	
Terminator 3: Rise of the Machines,4.5,0.78	
Terminator 3: The Redemption,7.1,0.25	
Terminator Salvation,6.475,0.89	
Terraria,9.05,1.68	
Test Drive 4,7.0,1.21	
Test Drive 5,7.65,1.3	
Test Drive 6,5.35,0.72	
Test Drive Le Mans,7.6,0.05	
Test Drive Unlimited,7.775,0.85	
Test Drive,7.5,1.76	
Test Drive: Eve of Destruction,6.5,0.32	
Tetris DS,9.0,2.13	
Tetris Evolution,6.3,0.11	
Tetris Party Deluxe,7.5,1.36	
Tetris Plus,6.0,2.4	
Tetris Worlds,4.84,4.01	
Tetris,7.5,35.84	
Tetrisphere,8.0,0.36	
That's So Raven: Psychic on the Scene,7.5,0.24	
The 3rd Birthday,8.5,0.51	
The Adventures of Cookie & Cream,7.9,0.18	
The Adventures of Darwin,6.3,0.04	
The Ant Bully,5.1,0.35	
The Bard's Tale,8.2,0.31	
The Beatles: Rock Band,9.0,4.18	
The Bee Game,6.0,0.19	
The Bible Game,5.5,0.37	
The Biggest Loser,7.25,1.4	
The Binding of Isaac,7.5,0.03	
The Black Eyed Peas Experience,6.0,0.98	
The Bouncer,7.0,0.99	
The Bureau: XCOM Declassified,5.5,0.58	
The Cheetah Girls: Passport to Stardom,7.0,0.2	
The Cheetah Girls: Pop Star Sensations,4.5,0.11	
The Chronicles of Narnia: Prince Caspian,6.14285714286,1.32	
The Chronicles of Riddick: Assault on Dark Athena,7.4,0.55	
The Club,6.9,0.5	
The Con,6.2,0.2	
The Conduit,8.6,0.58	
The Crew,6.0,2.75	
The Crow: City of Angels,1.0,0.02	
The Cursed Crusade,4.0,0.36	
The Da Vinci Code,4.7,0.18	
The Dark Spire,8.0,0.05	
The Darkness II,8.0,0.86	
The Darkness,7.75,1.11	
The Dog Island,7.0,0.66	
The Dukes of Hazzard: Racing for Home,6.26666666667,1.19	
The Dukes of Hazzard: Return of the General Lee,4.5,0.29	
The Elder Scrolls III: Morrowind,9.4,2.86	
The Elder Scrolls IV: Oblivion,9.05,7.77	
The Elder Scrolls Online,7.8,3.89	
The Elder Scrolls V: Skyrim,9.5,19.28	
The Evil Within,8.7,4.15	
The Eye of Judgment,8.0,0.34	
The Fast and the Furious,7.1,0.08	
The Fifth Element,5.0,0.14	
The Fight: Lights Out,3.0,0.6	
The First Templar,4.0,0.19	
The Flintstones: Big Trouble in Bedrock,4.0,0.03	
The Getaway,7.0,3.54	
The Getaway: Black Monday,6.5,1.78	
The Godfather II,7.66666666667,1.54	
The Godfather,7.9,1.09	
The Godfather: Blackhand Edition,8.0,0.16	
The Godfather: Mob Wars,6.2,0.11	
The Golden Compass,3.6875,1.87	
The Golf Club,7.0,0.11	
The Great Escape,5.0,0.26	
The Grim Adventures of Billy & Mandy,6.68,0.22	
The Grinch,6.5,0.52	
The Guided Fate Paradox,7.0,0.07	
The Gunstringer,8.0,0.41	
The Guy Game,7.7,0.2	
The Hardy Boys: The Hidden Theft,6.0,0.11	
The History Channel: Battle for the Pacific,2.5,0.24	
The Hobbit,7.3,1.14	
The House of the Dead 2 & 3 Return,6.0,1.47	
The House of the Dead 2,8.7,0.26	
The House of the Dead: Overkill,8.3,0.87	
The Hustle: Detroit Streets,6.76666666667,0.14	
The Incredible Hulk,5.44285714286,2.03	
The Incredible Hulk: The Pantheon Saga,5.0,0.16	
The Incredible Hulk: Ultimate Destruction,8.4,0.92	
The Incredibles,6.8,5.27	
The Incredibles: Rise of the Underminer,6.06,1.18	
The Invincible Iron Man,7.0,0.04	
The Italian Job,6.9,0.34	
The King of Fighters '94,8.0,0.12	
The King of Fighters '95,5.5,0.65	
The King of Fighters '98 Ultimate Match,7.7,0.12	
The King of Fighters 02/03,7.0,0.1	
The King of Fighters 2000,7.4,0.04	
The King of Fighters 2000/2001,7.8,0.11	
The King of Fighters Collection: The Orochi Saga,7.33333333333,0.39	
The King of Fighters EX2: Howling Blood,8.0,0.08	
The King of Fighters XI,8.0,0.19	
The King of Fighters XII,6.0,0.27	
The King of Fighters XIII,7.0,0.64	
The King of Fighters: Dream Match 1999,8.4,0.1	
The King of Route 66,6.0,0.06	
The Kore Gang,7.0,0.04	
The LEGO Movie Videogame,6.5,5.33	
The Last Guy,9.0,0.03	
The Last Remnant,6.05,0.7	
The Last Story,8.5,0.68	
The Last of Us,10.0,10.54	
The Legend of Alon D'ar,4.3,0.08	
The Legend of Dragoon,7.0,1.86	
The Legend of Heroes II: Prophecy of the Moonlight Witch,6.1,0.14	
The Legend of Heroes: A Tear of Vermillion,5.5,0.09	
The Legend of Kage 2,5.8,0.08	
The Legend of Spyro: A New Beginning,7.0,0.57	
The Legend of Spyro: Dawn of the Dragon,6.96,2.22	
The Legend of Spyro: The Eternal Night,4.9,1.01	
The Legend of Zelda,9.0,6.51	
The Legend of Zelda: A Link Between Worlds,9.4,3.07	
The Legend of Zelda: A Link to the Past,9.5,7.31	
The Legend of Zelda: Four Swords Adventures,8.7,0.81	
The Legend of Zelda: Link's Awakening DX,9.75,2.22	
The Legend of Zelda: Majora's Mask 3D,8.7,2.32	
The Legend of Zelda: Majora's Mask,9.7,3.36	
The Legend of Zelda: Ocarina of Time,10.0,11.81	
The Legend of Zelda: Oracle of Ages,10.0,1.92	
The Legend of Zelda: Oracle of Seasons,10.0,1.86	
The Legend of Zelda: Phantom Hourglass,9.0,5.17	
The Legend of Zelda: Skyward Sword,10.0,4.1	
The Legend of Zelda: Spirit Tracks,9.3,3.38	
The Legend of Zelda: The Minish Cap,9.0,1.42	
The Legend of Zelda: The Wind Waker,9.6,6.37	
The Legend of Zelda: Tri Force Heroes,8.5,1.1	
The Legend of Zelda: Twilight Princess HD,8.6,0.94	
The Legend of Zelda: Twilight Princess,9.5,8.9	
The Legend of the Mystical Ninja,8.5,0.48	
The Legendary Starfy,8.9,0.86	
The Longest Journey,9.3,0.02	
The Lord of the Rings: Aragorn's Quest,5.6,0.71	
The Lord of the Rings: Conquest,6.925,1.54	
The Lord of the Rings: The Fellowship of the Ring,6.675,1.73	
The Lord of the Rings: The Return of the King,8.75,5.67	
The Lord of the Rings: The Third Age,7.875,1.09	
The Lord of the Rings: The Two Towers,7.88,6.65	
The Lord of the Rings: War in the North,7.0,0.18	
The Lost Vikings,8.5,0.05	
The Lost World: Jurassic Park,5.0,1.02	
The Mark of Kri,8.8,0.46	
The Matrix: Path of Neo,7.36666666667,0.8	
The Misadventures of Tron Bonne,7.5,0.05	
The Monkey King: The Legend Begins,4.5,0.04	
The Movies,8.0,0.04	
The Mummy Returns,3.8,0.5	
The Mummy,6.16666666667,0.02	
The Mummy: Tomb of the Dragon Emperor,3.66666666667,0.43	
The New Tetris,8.8,0.29	
The Next Tetris,7.65,0.81	
The Night of the Rabbit,7.9,0.04	
The Operative: No One Lives Forever,6.9,0.14	
The Orange Box,9.13333333333,3.05	
The Order: 1886,6.5,1.72	
The Oregon Trail,8.25,0.28	
The Outfit,6.9,0.25	
The Pinball of the Dead,8.0,0.06	
The Polar Express,3.5,0.53	
The Powerpuff Girls: Chemical X-Traction,2.0,0.41	
The Powerpuff Girls: Him and Seek,7.5,0.43	
The Powerpuff Girls: Relish Rampage,3.8,0.52	
The Princess and the Frog,6.2,1.11	
The Quest Trio,8.1,0.15	
The Revenge of Shinobi,8.0,0.09	
The Rub Rabbits!,8.0,0.07	
The Saboteur,6.66666666667,1.07	
The Scorpion King: Rise of the Akkadian,5.95,0.34	
The Scorpion King: Sword of Osiris,8.0,0.19	
The Secret World,7.0,0.17	
The Settlers 7: Paths to a Kingdom,6.0,0.32	
The Settlers,4.0,0.11	
The Settlers: Rise of an Empire,6.5,0.02	
The Shoot,6.0,0.35	
The Simpsons Game,7.26666666667,7.12	
The Simpsons Skateboarding,2.5,1.52	
The Simpsons: Hit & Run,8.025,7.04	
The Sims 2,8.35714285714,4.42	
The Sims 2: Apartment Life,7.7,0.09	
The Sims 2: Apartment Pets,4.5,0.7	
The Sims 2: Bon Voyage,8.0,0.03	
The Sims 2: Castaway,6.98,3.13	
The Sims 2: Nightlife,8.2,1.27	
The Sims 2: Open for Business,7.8,0.52	
The Sims 2: Pets,6.75,3.98	
The Sims 2: Seasons,8.9,0.07	
The Sims 2: University,8.5,0.06	
The Sims 3,7.84285714286,15.45	
The Sims 3: Ambitions,8.0,0.47	
The Sims 3: Generations,7.0,0.63	
The Sims 3: Seasons,7.5,0.17	
The Sims 3: World Adventures,8.3,0.58	
The Sims 4,7.5,2.97	
The Sims Medieval: Pirates and Nobles,5.5,0.15	
The Sims,8.6,3.73	
The Sims: Bustin' Out,7.84,4.98	
The Sims: Hot Date,8.4,1.82	
The Sims: House Party,7.0,2.16	
The Sims: Makin' Magic,8.2,1.92	
The Sims: Superstar,8.3,1.68	
The Sims: Unleashed,7.0,3.76	
The Sims: Vacation,8.0,3.07	
The Sky Crawlers: Innocent Aces,8.0,0.13	
The Sly Collection,8.3,0.69	
The Spiderwick Chronicles,6.9,0.38	
The SpongeBob SquarePants Movie,7.8,4.7	
The Stronghold Collection,7.0,0.13	
The Suffering,8.5,0.64	
The Suffering: Ties That Bind,8.1,0.26	
The Suite Life of Zack & Cody: Circle of Spies,6.5,0.3	
The Suite Life of Zack & Cody: Tipton Trouble,5.0,0.25	
The Sum of All Fears,5.73333333333,0.07	
The Tale of Despereaux,3.675,0.46	
The Talos Principle,8.3,0.02	
The Technomancer,4.9,0.08	
The Thing,8.36666666667,0.64	
The Typing of the Dead,8.5,0.05	
The Urbz: Sims in the City,7.5,3.12	
The Walking Dead: Survival Instinct,4.5,1.29	
The Warriors,8.53333333333,1.09	
The Weakest Link,4.25,0.09	
The Wild West,3.5,0.01	
The Witch and the Hundred Knight,5.8,0.28	
The Witcher 2: Assassins of Kings,9.0,1.9	
The Witcher 3: Wild Hunt,9.3,5.64	
The Witcher,8.5,0.06	
The Wonderful 101,7.4,0.41	
Theatrhythm Final Fantasy: Curtain Call,8.5,0.37	
Theme Hospital,7.0,2.49	
Theme Park Roller Coaster,8.4,0.48	
Theme Park,7.5,0.72	
Thief: Deadly Shadows,8.45,0.17	
Thor: God of Thunder,5.2,0.69	
Thousand Arms,8.5,0.12	
Threads of Fate,7.7,0.21	
Thrillville,7.5,0.86	
Thrillville: Off the Rails,7.25,1.18	
Thunder Alley,2.0,0.01	
Thunder Force V: Perfect System,8.5,0.05	
Thunder Truck Rally,7.0,0.14	
Thunderbirds,5.0,0.02	
Thunderstrike: Operation Phoenix,7.0,0.34	
Tiger Woods PGA Tour 06,8.21428571429,1.99	
Tiger Woods PGA Tour 07,7.975,2.16	
Tiger Woods PGA Tour 08,7.76666666667,3.14	
Tiger Woods PGA Tour 09 All-Play,8.3,1.43	
Tiger Woods PGA Tour 09,6.85,2.04	
Tiger Woods PGA Tour 10,7.74,3.03	
Tiger Woods PGA Tour 11,8.66666666667,1.93	
Tiger Woods PGA Tour 12: The Masters,8.0,1.9	
Tiger Woods PGA Tour 13,6.5,1.06	
Tiger Woods PGA Tour 14,8.0,0.75	
Tiger Woods PGA Tour 2000,4.5,0.66	
Tiger Woods PGA Tour 2001,7.65,0.74	
Tiger Woods PGA Tour 2002,8.1,0.9	
Tiger Woods PGA Tour 2003,8.825,2.31	
Tiger Woods PGA Tour 2004,8.76666666667,2.59	
Tiger Woods PGA Tour 2005,8.4,2.44	
Tiger Woods PGA Tour Golf,6.35,0.04	
Tiger Woods PGA Tour,8.5,0.36	
Tigger's Honey Hunt,6.9,0.48	
Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,6.0,0.43	
Tim Burton's The Nightmare Before Christmas: The Pumpkin King,6.5,0.14	
Time Crisis 3,8.4,0.61	
Time Crisis 4,8.0,0.84	
Time Crisis II,8.7,0.53	
Time Crisis,8.0,1.68	
Time Crisis: Crisis Zone,5.0,0.22	
Time Crisis: Project Titan,8.5,0.05	
Time Crisis: Razing Storm,4.0,0.55	
Time Hollow,7.0,0.16	
Time and Eternity,5.6,0.17	
TimeShift,7.6,0.58	
TimeSplitters 2,9.1,1.78	
TimeSplitters,8.6,0.43	
TimeSplitters: Future Perfect,8.9,0.48	
Tiny Toon Adventures: Plucky's Big Adventure,2.3,0.27	
Tiny Toon Adventures: Wacky Stackers,5.0,0.02	
Titan Quest,8.1,0.06	
Titanfall,8.9,4.86	
ToeJam & Earl III: Mission to Earth,6.3,0.11	
Tokobot,7.5,0.07	
Tokyo Highway Battle,7.0,0.33	
Tokyo Jungle,8.0,0.26	
Tokyo Xtreme Racer 3,7.2,0.91	
Tokyo Xtreme Racer DRIFT,4.5,0.18	
Tokyo Xtreme Racer,8.8,0.17	
Tom Clancy's Classic Trilogy,8.0,0.1	
Tom Clancy's EndWar,7.44,1.79	
Tom Clancy's Ghost Recon 2,6.93333333333,2.51	
Tom Clancy's Ghost Recon Advanced Warfighter 2,7.66,2.59	
Tom Clancy's Ghost Recon Advanced Warfighter,6.75,1.87	
Tom Clancy's Ghost Recon,5.92,3.99	
Tom Clancy's Ghost Recon: Future Soldier,8.5,2.6	
Tom Clancy's Ghost Recon: Island Thunder,8.4,0.87	
Tom Clancy's Ghost Recon: Jungle Storm,7.0,1.16	
Tom Clancy's Ghost Recon: Predator,6.0,0.1	
Tom Clancy's Ghost Recon: Shadow Wars,7.0,0.34	
Tom Clancy's HAWX 2,5.25,0.94	
Tom Clancy's HAWX,7.025,1.19	
Tom Clancy's Rainbow Six 3,8.075,2.42	
Tom Clancy's Rainbow Six 3: Black Arrow,9.3,1.13	
Tom Clancy's Rainbow Six,6.94,2.28	
Tom Clancy's Rainbow Six: Lockdown,7.44,0.81	
Tom Clancy's Rainbow Six: Rogue Spear,7.475,0.34	
Tom Clancy's Rainbow Six: Vegas 2,8.1,3.79	
Tom Clancy's Rainbow Six: Vegas,7.9,3.95	
Tom Clancy's Splinter Cell 3D,6.5,0.3	
Tom Clancy's Splinter Cell Classic Trilogy HD,6.5,0.02	
Tom Clancy's Splinter Cell,9.03333333333,6.0	
Tom Clancy's Splinter Cell: Blacklist,9.2,2.28	
Tom Clancy's Splinter Cell: Conviction,8.05,2.17	
Tom Clancy's The Division,6.7,5.99	
Tom and Jerry Tales,5.0,0.29	
Tom and Jerry in House Trap,4.0,0.2	
Tom and Jerry in War of the Whiskers,6.3,0.33	
Tomb Raider Chronicles,6.2,0.61	
Tomb Raider III: Adventures of Lara Croft,7.85,4.16	
Tomb Raider,9.1,5.66	
Tomb Raider: Legend,7.425,1.67	
Tomb Raider: The Last Revelation,6.16666666667,2.89	
Tomba!,8.7,0.26	
Tomodachi Life,8.4,5.15	
Tonic Trouble,5.76666666667,0.11	
Tony Hawk's American Sk8land,8.8,0.45	
Tony Hawk's American Wasteland,8.26,1.36	
Tony Hawk's Downhill Jam,6.8,0.22	
Tony Hawk's Pro Skater 2,8.87142857143,6.62	
Tony Hawk's Pro Skater 2x,7.5,0.63	
Tony Hawk's Pro Skater 3,9.46666666667,8.05	
Tony Hawk's Pro Skater 4,9.05,5.75	
Tony Hawk's Pro Skater 5,3.5,0.44	
Tony Hawk's Pro Skater,8.42,8.46	
Tony Hawk's Project 8,6.68,2.55	
Tony Hawk's Proving Ground,6.62,2.15	
Tony Hawk's Underground 2 Remix,8.7,0.82	
Tony Hawk's Underground 2,8.125,4.11	
Tony Hawk's Underground,9.35,6.47	
Too Human,7.8,0.79	
Top Angler: Real Bass Fishing,3.9,0.11	
Top Gear Overdrive,8.0,0.29	
Top Gear Rally 2,8.2,0.11	
Top Gear Rally,7.8,0.49	
Top Gun,6.35,0.11	
Top Gun: Combat Zones,5.35,1.17	
Top Spin 2,6.26,0.22	
Top Spin 3,7.675,1.86	
Top Spin 4,8.5,1.29	
Top Spin,8.35,0.56	
Torchlight,8.3,0.07	
Torino 2006,4.8,0.17	
Tork: Prehistoric Punk,6.4,0.03	
Tornado Outbreak,8.1,0.28	
Total Immersion Racing,6.2,0.13	
Total Overdose: A Gunslinger's Tale in Mexico,8.0,0.11	
Total War: Attila,8.1,0.23	
Total War: Rome II,8.8,0.76	
Total War: Shogun 2,9.0,0.59	
Totaled!,6.1,0.07	
Totally Spies! 2: Undercover,4.0,0.02	
Touch Detective 2 1/2,6.8,0.11	
Touch Detective,5.5,0.1	
Touch My Katamari,6.0,0.14	
Toukiden: The Age of Demons,6.2,0.56	
Tourist Trophy: The Real Riding Simulator,8.4,0.68	
Tournament of Legends,5.0,0.07	
Toxic Grind,4.9,0.02	
Toy Shop,3.0,0.03	
Toy Story 2: Buzz Lightyear to the Rescue!,7.0,2.64	
Toy Story 3: The Video Game,7.75,6.08	
Toy Story Racer,7.6,0.15	
Trace Memory,6.0,0.3	
TrackMania DS,7.8,0.08	
TrackMania Turbo,8.4,0.39	
TrackMania: Build to Race,7.0,0.24	
Transformers,7.5,1.29	
Transformers: Beast Wars Transmetals,3.0,0.11	
Transformers: Cybertron Adventures,3.5,0.28	
Transformers: Dark of the Moon,6.0,1.05	
Transformers: Devastation,7.7,0.58	
Transformers: Fall of Cybertron,8.5,0.86	
Transformers: War for Cybertron -- Decepticons,6.5,0.13	
Trapped Dead,4.0,0.02	
Trauma Center: New Blood,8.5,0.3	
Trauma Center: Second Opinion,8.0,0.35	
Trauma Center: Under the Knife 2,8.4,0.11	
Trauma Center: Under the Knife,8.0,0.37	
Travel Games For Dummies,4.7,0.15	
Treasure World,7.5,0.2	
Treasures of the Deep,8.0,0.19	
Trials Fusion,8.2,0.7	
Trigger Man,2.0,0.23	
Triggerheart Exelica,5.7,0.02	
Trine 2,9.0,0.07	
Trine,8.2,0.01	
Triple Play 2000,7.2,1.71	
Triple Play 2001,5.66666666667,1.33	
Triple Play 2002,4.85,1.12	
Trivial Pursuit,7.8,1.51	
Tron 2.0: Killer App,7.8,0.12	
Tropico 3,8.3,0.27	
Tropico 4,8.5,0.27	
Tropico 5,7.2,0.49	
Tropix,6.6,0.07	
True Crime: New York City,6.88,1.21	
True Swing Golf,8.0,0.16	
Truth or Lies,4.0,0.3	
Tsugunai: Atonement,8.4,0.06	
Turbo Prop Racing,8.0,0.15	
Turbo Turtle Adventure,7.5,0.05	
Turning Point: Fall of Liberty,5.0,0.54	
Turok 2: Seeds of Evil,7.0,1.86	
Turok 3: Shadow of Oblivion,7.7,0.17	
Turok,6.45,1.44	
Turok: Dinosaur Hunter,8.6,0.05	
Turok: Evolution,7.075,2.36	
Turok: Rage Wars,7.95,0.37	
Twin Strike: Operation Thunder,5.5,0.04	
Twisted Metal 2,6.65,2.44	
Twisted Metal 4,6.0,1.28	
Twisted Metal,9.0,1.56	
Twisted Metal: Black,9.6,1.41	
Two Worlds II,6.0,1.22	
Two Worlds,7.05,0.71	
Ty the Tasmanian Tiger 2: Bush Rescue,7.0,0.97	
Ty the Tasmanian Tiger,7.5,1.62	
Tycoon City: New York,7.0,0.02	
UEFA Champions League 2006-2007,7.6,0.06	
UFC Personal Trainer: The Ultimate Fitness System,5.0,1.18	
UFC Undisputed 2010,7.7,2.96	
UFC Undisputed 3,9.0,2.05	
UFC: Tapout 2,7.1,0.1	
UFC: Tapout,8.3,0.2	
USA Today Puzzle Craze,7.9,0.1	
Ultimate Band,7.0,0.48	
Ultimate Block Party,8.0,0.03	
Ultimate Board Game Collection,4.1,0.23	
Ultimate Brain Games,8.5,0.08	
Ultimate Card Games,9.5,0.12	
Ultimate Fighting Championship,6.6,0.25	
Ultimate Mortal Kombat,7.8,0.11	
Ultimate Puzzle Games: Sudoku Edition,7.0,0.12	
Ultimate Shooting Collection,6.9,0.08	
Ultimate Spider-Man,8.11666666667,1.94	
Ultra Bust-A-Move,7.3,0.05	
Ultra Street Fighter IV,9.0,0.1	
Um Jammer Lammy,8.6,0.66	
Unchained Blades,8.0,0.1	
Uncharted 2: Among Thieves,9.5,6.73	
Uncharted 3: Drake's Deception,10.0,6.83	
Uncharted 4: A Thief's End,9.0,4.2	
Uncharted: Drake's Fortune,9.1,4.94	
Uncharted: Golden Abyss,8.5,1.74	
Uncharted: The Nathan Drake Collection,9.0,4.47	
Undead Knights,5.8,0.12	
Underground Pool,3.5,0.03	
Unit 13,7.5,0.55	
Universe at War: Earth Assault,7.15,0.1	
Unreal Championship,9.2,0.74	
Unreal II: The Awakening,8.0,0.21	
Unreal Tournament 2003,9.0,0.01	
Unreal Tournament 2004,9.4,0.02	
Unreal Tournament III,8.83333333333,1.2	
Unsolved Crimes,6.9,0.05	
Until Dawn,7.5,1.64	
Untold Legends: Brotherhood of the Blade,7.6,1.1	
Untold Legends: Dark Kingdom,6.5,0.2	
Up,6.7,2.65	
Urban Chaos,6.66666666667,0.1	
Urban Chaos: Riot Response,7.9,0.08	
Urban Reign,6.6,0.08	
Uru: Ages Beyond Myst,9.0,0.02	
V-Rally 3,8.26666666667,0.13	
VMX Racing,5.0,0.28	
VR Golf '97,8.0,0.17	
VR Soccer '96,7.7,0.05	
Vagrant Story,9.6,0.87	
Valhalla Knights 2,5.0,0.23	
Valhalla Knights,5.3,0.24	
Valhalla Knights: Eldar Saga,4.5,0.14	
Valkyria Chronicles II,9.0,0.54	
Valkyria Chronicles,8.9,1.46	
Valkyrie Profile 2: Silmeria,8.5,0.47	
Valkyrie Profile,9.1,0.81	
Valkyrie Profile: Covenant of the Plume,8.5,0.42	
Valkyrie Profile: Lenneth,8.5,0.36	
Vampire Night,7.3,0.14	
Vampire Rain,2.9,0.21	
Vampire Rain: Altered Species,3.0,0.06	
Van Helsing,5.375,0.72	
Vanark,8.0,0.01	
Vandal Hearts II,7.4,0.1	
Vandal Hearts,8.0,0.45	
Vanguard Bandits,6.5,0.07	
Vanishing Point,6.55,0.1	
Vanquish,8.5,1.04	
Vegas Casino,2.0,0.03	
Velvet Assassin,5.0,0.18	
Venetica,6.0,0.31	
Vexx,7.4,0.4	
Victorious Boxers: Ippo's Road to Glory,8.6,0.47	
Victorious Boxers: Revolution,4.5,0.14	
Vietcong,7.0,0.02	
Vietcong: Purple Haze,5.25,0.26	
Viewtiful Joe 2,9.0,0.43	
Viewtiful Joe,9.3,0.9	
Viewtiful Joe: Red Hot Rumble,5.7,0.15	
Vigilante 8,7.4,1.54	
Viking: Battle for Asgard,6.4,0.84	
